spotify_id,nome,artista,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
0YU75pIqd8tlI7UdYOiTJ9,O Revolver Do Meu Sonho,Gal Costa,819,596,665,25,4,237,-12.35,1,325,140.806,773
5fW1ZkE0ze8v5J7fp82XaV,Serene,Gal Costa,946,491,0.09,212,0,926,-17.322,1,347,134.607,135
3hYtvPSovBfIytGGydzJsZ,Alcohol,Gal Costa,115,819,821,2,7,442,-7.642,1,749,95.406,0.81
3z0VsIqM5LtZelkyrLEb7G,Never Gonna Give You Up / Abalou,Ivete Sangalo,457,0.54,951,816,1,404,-6.122,0,119,150.045,626
1Z1XFWR9jucE8mmxkEP7tP,Nao Quero Dinheiro (So Quero Amar),Ivete Sangalo,368,539,959,0.0,7,691,-7.097,1,188,149.99,418
2Fbcy5UiPifNNi25DtdPIi,Berimbau Metalizado,Ivete Sangalo,347,692,938,1.51e-05,11,983,-6.689,0,772,90.0,808
72k3AHRLMfr00Ze0WIHxQW,Corazon Partio - Live,Ivete Sangalo,0.67,374,852,0.0,5,775,-7.333,1,804,86.023,629
6jMBGpQwWgdWwmh4il3NVK,Nao Me Conte Seus Problemas,Ivete Sangalo,567,0.64,915,199,5,977,-7.739,0,977,109.967,597
2NTomSh86Fy6iHf4DSf49g,Nao Precisa Mudar,Ivete Sangalo,577,529,828,1.47e-05,0,467,-7.118,1,362,90.048,675
3erc3xrLgqK9fegOBAFZKw,Isso Nao Se Faz,Ivete Sangalo,722,643,613,4.61e-06,9,97,-7.296,0,291,136.054,433
6w73nWfw1WvYMVj4jGiLDe,No Brilho Desse Olhar,Ivete Sangalo,247,547,724,0.0,1,228,-6.996,1,403,96.149,567
53JAQ5cTqDCakMAniUjcRC,Balancando Diferente,Ivete Sangalo,118,755,908,345,0,116,-5.649,1,426,110.003,794
65j3soE7ndZAMaJMLe6GoV,So Nos Dois,Ivete Sangalo,703,675,945,343,10,253,-5.236,0,511,124.0,759
4z0sKqCz6oOeknnxMId5AG,So Num Sonho,Ivete Sangalo,0.54,561,557,0.0,2,229,-6.507,1,262,133.822,186
7DT7lcTZBDge2qfzPKg9LJ,Delira Na Guajira,Ivete Sangalo,0.33,704,0.87,0.0,0,192,-5.096,0,347,147.021,941
2WU2YyhtHu3oXBrMwOiYSQ,Real Fantasia,Ivete Sangalo,66,622,891,0.0,6,483,-5.353,0,62,166.072,717
5EybGru1QEuwXMDFjBoOCT,Me Levem Embora,Ivete Sangalo,952,336,262,3,5,124,-11.462,1,305,86.922,255
7pWW81i3iKUqNPrVV99wCK,Eu Nunca Amei Alguem Como Te Amei,Ivete Sangalo,334,646,545,1.64e-05,10,177,-7.817,1,244,132.006,204
1GL59ECaARDtGYRcFPAz2o,Dancando,Ivete Sangalo,159,0.84,818,2.91e-05,11,648,-5.457,0,73,114.039,824
2mxOEuYmgKVxUopp1hFxV0,Qui Bele,Ivete Sangalo,241,0.61,968,0.0,5,867,-5.144,0,155,150.054,716
0ITuYOPXILRdfMovdjwfPI,Brasileiro,Ivete Sangalo,164,515,989,9.97e-05,6,795,-5.754,1,185,138.787,132
7c5ABhymTi0uT61a1eynjn,Festa / Sorte Grande,Ivete Sangalo,594,575,936,127,2,971,-5.484,1,785,148.028,545
6ZSMAODYXf8rPUXktvvDOh,Na Base Do Beijo,Ivete Sangalo,216,518,962,0.0,6,521,-5.162,1,217,158.088,0.51
71UV2drV7lEjS6p4Qu316j,Acelera Ae (Noite Do Bem),Ivete Sangalo,179,617,978,5.94e-05,1,968,-4.195,1,0.12,139.983,452
5tf5sk7EzxDzC8yU0HHOss,Cade Dalila,Ivete Sangalo,824,352,921,0.0,1,0.83,-5.045,1,155,172.359,486
1YXIwJMwyNzpfeDjbNpuXv,Flores (Sonho Epico),Ivete Sangalo,752,512,949,0.0,0,898,-4.964,1,208,170.209,474
63QK8IGfyBepxHKPgDA9GA,Desejo De Amar,Ivete Sangalo,106,591,974,0.0,4,928,-4.729,0,153,172.886,418
04tq46OmNGxlTXSooi5hyq,Darte,Ivete Sangalo,463,633,806,0.0,7,927,-5.327,0,964,98.03,471
3VSAAasWUy69PgX19tsWUx,Pra Falar De Voce,Ivete Sangalo,436,639,941,4.64e-05,5,948,-5.445,1,117,158.024,723
2LJj9BXps4Sk1hPpAfsvaM,Human Nature,Ivete Sangalo,295,579,887,0.0,5,767,-4.941,1,564,92.918,609
4Ls8GUAMWMadyU2bWCyocz,Me Abraca Medley,Ivete Sangalo,546,491,915,0.0,9,0.86,-6.157,1,116,113.115,255
2pQdBjAvy1uQCftZ74NSPo,Where It Begins,Ivete Sangalo,247,544,933,1.77e-05,6,0.87,-4.985,1,556,104.989,529
4NIss4KWIchNRtl6nczMh4,Meu Segredo,Ivete Sangalo,318,634,0.87,116,8,386,-5.742,0,661,82.033,613
1lvAO9CiPHVfvpKjFYWW4y,Berimbau Metalizado,Ivete Sangalo,182,719,948,6.64e-06,11,617,-5.036,0,103,93.974,676
6BHXoRwNkMvZKk27V4cldT,Pensando Em Nos Dois,Ivete Sangalo,481,595,922,3.08e-06,2,924,-5.478,1,202,98.01,434
3zzaLXhF9f5pr8V20pfycx,Easy,Ivete Sangalo,669,509,607,122,0,843,-7.003,0,293,133.223,198
425t0725gK1NOjZgdKUXoR,Ahora Ya Se,Ivete Sangalo,193,413,732,0.0,0,949,-5.516,1,331,173.712,317
623wkDwbgPqhXPTFmrMbsI,Ilumina,Ivete Sangalo,306,607,0.93,0.0,2,0.98,-6.355,1,931,94.008,754
6Oxtjoy16x6u0pSGzAcQjr,Vejo O Sol E A Lua,Ivete Sangalo,222,733,846,0.0,9,231,-5.049,1,48,93.978,856
3y2feYoRGwOLqRm9TDgPkv,Puxa Puxa,Ivete Sangalo,135,753,806,1.71e-06,11,601,-5.26,1,488,104.038,867
6K8w0i3YFNxWqOUoUqPgaV,Dancando,Ivete Sangalo,133,847,825,298,7,698,-5.07,1,688,114.004,0.86
342WZ6jL96qTrTrUMzJSbS,No Meio Do Povao / Citacao: Depois Que O Ile Passar,Ivete Sangalo,105,0.76,884,1.44e-05,8,599,-4.699,1,421,93.994,918
1AUW7NshwVGPAwW0CpPXmL,Essa Distancia,Ivete Sangalo,128,659,776,3.48e-05,11,651,-5.348,0,367,138.066,846
4jKVvDozPlzqFTzJoqvI3m,A Galera,Ivete Sangalo,501,677,898,219,11,501,-6.185,1,532,125.852,962
4BxitSY7F9pdfq4B2qC4I6,Citacao: e Dificil / Chorando Se Foi (Llorando Se Fue) / Preta,Ivete Sangalo,272,608,948,129,2,838,-5.457,0,518,127.983,831
0989mSE1CqgEmRekhhDHPL,Bota Pra Ferver,Ivete Sangalo,368,484,948,495,0,988,-6.113,0,864,172.021,721
2JCJo2D4iPQYZejfeUmYBj,Quando A Chuva Passar - Live,Ivete Sangalo,621,445,636,6.31e-06,9,961,-8.773,0,337,75.014,327
2Dy5jQWeUq63l0DFMjk5qR,Deixo,Ivete Sangalo,625,494,709,4.76e-05,1,699,-8.782,1,336,80.033,501
3kw8L1DTHXvK9EKezZisQ4,Nao Vou Ficar,Ivete Sangalo,209,659,0.91,1,7,0.93,-5.989,1,891,100.04,621
57R1ZYonOLmq8UQnrk6vcq,Nosso Sonho / Conquista / Poder - Medley/Live,Ivete Sangalo,158,646,862,0.0,0,828,-8.199,1,335,134.041,882
4S0qALW1vuLPiGiWGMh0oV,Vem Meu Amor / Nossa Gente (Avisa La),Ivete Sangalo,351,0.54,821,0.0,11,986,-8.836,0,128,164.474,741
2oh9IhwPLdMxtMmyKFZNcj,Flor Do Reggae,Ivete Sangalo,121,614,791,1.78e-05,1,699,-8.774,1,459,164.454,811
3Oz2ATj3mLwmWxxSRfF6zz,Carro Velho,Ivete Sangalo,242,484,916,2.37e-06,11,853,-8.051,0,385,170.727,334
0ErzvgPs50SY7hTdOuM8hf,To Na Rua,Ivete Sangalo,147,467,837,0.0,11,435,-9.206,0,252,172.487,396
0tJLdEUX62lwlG6H87DHTO,"Empurra, Empurra ",Ivete Sangalo,145,551,886,0.0,2,982,-8.246,1,169,175.532,737
3PGWF5SbnOfilzGb505vwN,Chica Chica Boom Chic,Ivete Sangalo,277,728,0.84,5.54e-05,7,771,-8.167,1,597,106.317,779
5jrWBkRdP2Skh2A1HTX3JX,So Pra Me Ver,Ivete Sangalo,398,724,863,0.0,4,662,-8.563,0,103,116.356,666
4qPCEJ3WOxnTEY8yy2BhWQ,Festa,Ivete Sangalo,353,658,882,1.03e-06,7,942,-8.191,1,148,142.062,567
7lmR92qnBmn24Nykw8dCYI,Astral,Ivete Sangalo,237,643,837,2.67e-05,0,679,-8.424,1,952,114.3,594
38D6jO7JDx9nOB7KVNwr64,Faz Tempo,Ivete Sangalo,488,641,632,0.0,9,923,-9.681,1,459,90.305,521
2rVX5xmlOcjKY9dNSRrWM5,A Lua Q Eu T Dei,Ivete Sangalo,652,0.48,526,6.26e-06,0,971,-9.586,0,386,120.402,274
2oUFcJMAqhMSwWCQdrkEdp,Se Eu Nao Te Amasse Tanto Assim,Ivete Sangalo,636,432,419,0.0,2,968,-10.644,1,286,100.043,302
0asXoy7dl9blYrWdO1m7TJ,De Ladinho,Ivete Sangalo,453,661,795,0.0,9,905,-8.533,1,796,104.273,0.59
2mmlqcQfh09vAEYPsexV1K,Perere,Ivete Sangalo,224,538,0.84,0.0,10,0.9,-7.623,0,0.23,172.527,545
3tiaYeDUENdQXkSy9kpqAB,Canibal,Ivete Sangalo,385,0.58,901,0.0,7,755,-7.495,1,286,172.391,442
4lEymc6FBa8fAdY0ouQq75,Pan Americana,Ivete Sangalo,0.62,435,658,0.0,1,756,-10.681,0,212,147.469,0.66
1gsQwdI6ypBnFFZEyH6mtV,Chao Da Praca,Ivete Sangalo,433,546,722,0.0,9,0.94,-11.453,0,317,161.996,424
3H1Ld6NUiVKzfB4QCnePS9,Desperdicou,Ivete Sangalo,589,679,808,0.0,6,976,-9.501,1,651,103.935,0.71
3kLTtSt4YY4aTztR7u3Uyb,Colecao,Ivete Sangalo,676,413,239,4.99e-05,7,962,-18.155,1,406,127.299,215
0Y5Z2yK58TH8xz7fQYhNeb,Levada Louca,Ivete Sangalo,123,518,719,289,11,742,-10.798,0,119,172.044,488
4GxKaxGne8yZAT3DEC0qVR,Pais Tropical / Arere / Taj Mahal,Ivete Sangalo,215,533,947,4.88e-06,4,928,-6.351,1,156,172.951,607
1z1NRMpt1YmaEHxmBpHOBb,Completo - Live,Ivete Sangalo,781,432,501,0.0,9,689,-8.513,1,355,160.348,0.37
19n5IEk5Spg5qearFSCi4a,Dengo de Amor - Live,Ivete Sangalo,504,515,875,9.35e-05,7,366,-5.694,1,702,126.66,906
15npfKQYgJ0cgZDqyB3RyY,Sorte Grande,Ivete Sangalo,951,519,886,3.35e-05,4,0.74,-7.931,0,105,148.465,0.42
5lBweAA2AT4ZQ07DPHBMqR,Arere,Ivete Sangalo,365,488,841,0.0,11,978,-11.903,1,119,169.923,0.43
3XFcR5aTojLGMMSsIKeHTx,Eva (Eva) / Alo Paixao / Beleza Rara,Ivete Sangalo,182,578,895,4.34e-06,11,701,-8.07,0,103,102.367,0.37
3uUCgL0cbSd0isnqhHCm1f,Off To The Races,Lana Del Rey,621,399,721,282,4,278,-5.562,0,523,160.125,113
7LQKuOaqJrNgVIGLFnfvdn,Million Dollar Man,Lana Del Rey,484,382,589,0.0,6,131,-5.991,1,359,65.627,511
1Yfgbr2kZrb3u0NP8ioyuk,American,Lana Del Rey,535,397,585,438,7,976,-6.518,1,359,143.983,0.18
302ZEWd1TDXvA4PLz0UQhj,24,Lana Del Rey,782,284,372,183,8,103,-9.821,0,356,98.181,853
6ayKgleoMF26lvU1Z7wVm7,Cruel World,Lana Del Rey,274,0.33,507,4.65e-06,5,122,-6.368,0,339,122.164,177
1y3r6RXiJZNBV1EI0NggpS,Ultraviolence,Lana Del Rey,278,144,541,1.01e-05,0,101,-7.076,1,38,79.262,899
4VSg5K1hnbmIg4PwRdY6wV,Shades Of Cool,Lana Del Rey,554,262,482,161,2,244,-6.863,0,302,137.918,878
4Ouhoi2lAhrLJKFzUqEzwl,Born To Die,Lana Del Rey,222,428,626,8.22e-05,4,277,-6.639,0,339,86.02,379
0fBSs3fRoh1yJcne77fdu9,Video Games,Lana Del Rey,811,236,249,"1,00E-06",6,87,-9.595,0,348,72.847,181
2vtmY2mSccRzKGjtcHSzI3,Diet Mountain Dew,Lana Del Rey,276,595,696,0.0,10,411,-5.921,0,417,88.013,533
4RyK6N4IQ85xxLgguQAFH5,Blue Jeans,Lana Del Rey,418,558,837,0.0,3,821,-4.405,1,633,117.963,488
4X5zaUdlRhvBWYnyQIKmH8,Honeymoon,Lana Del Rey,953,169,269,828,5,111,-13.265,0,36,74.847,173
34rRFl0bz9PocxWuO2ca5J,Music To Watch Boys To,Lana Del Rey,713,0.4,494,334,1,238,-8.04,0,367,132.016,134
44JxL1qNXXQYniZ5T3MUs9,Terrence Loves You,Lana Del Rey,975,296,0.25,187,7,988,-10.088,1,314,102.031,898
5R65WfxdtxpTNSIloTfIdM,God Knows I Tried,Lana Del Rey,846,398,428,338,5,185,-8.292,0,275,81.017,111
3sYDVtqO35oRSOIMx7dOqR,Freak,Lana Del Rey,269,287,0.43,579,5,0.32,-10.014,0,33,93.984,109
5jqNQZBwbZWQXPWfo0ygZF,Art Deco,Lana Del Rey,544,282,464,215,11,111,-11.112,0,533,148.345,596
14Oj2lH9MMI761zeGgnsyR,Burnt Norton - Interlude,Lana Del Rey,0.9,0.28,304,806,8,135,-18.57,1,359,85.765,523
1Yh4lOCbcskjSfYPDnn7EW,Religion,Lana Del Rey,813,416,459,428,9,102,-9.977,0,366,135.689,175
21qg0IBZf8R12qHd9A3AA4,Salvatore,Lana Del Rey,675,304,311,195,11,0.12,-9.647,0,344,117.68,115
1DYRRZ5rSlc1PopnB7azLZ,Swan Song,Lana Del Rey,636,0.34,361,421,1,259,-11.567,0,294,81.765,392
0iq0P0HYtpChhUNH5KuqQK,Don't Let Me Be Misunderstood,Lana Del Rey,316,327,351,5.93e-06,9,107,-10.488,0,327,80.386,63
6g4RVB6qiuySTw9FCV1HEM,Without You,Lana Del Rey,636,586,593,131,6,115,-8.394,1,329,111.942,668
4MDpkzAyG2X0dmtOU0ZESX,Lolita,Lana Del Rey,744,493,946,4.89e-05,0,351,-4.304,0,124,135.955,134
24h1notzzKOcLZSdRYa7yn,Lucky Ones,Lana Del Rey,778,375,416,2.48e-06,0,0.23,-7.149,1,283,134.923,271
7cNz65PfCatRXoX7QtqM2A,National Anthem,Lana Del Rey,531,532,899,146,0,957,-5.935,0,244,85.0,436
6qqdFWe7C4LsBjWbXQdsHA,Dark Paradise,Lana Del Rey,953,0.6,653,0.0,1,122,-8.309,0,594,119.994,0.43
3taCbWWTilb7eNMsAzOBq4,Radio,Lana Del Rey,188,423,857,2.63e-05,2,105,-5.173,1,687,75.024,196
1FaHPLv48VjsTkPCQOH7bv,Carmen,Lana Del Rey,98,524,427,273,1,129,-9.57,0,297,100.024,379
3BJe4B8zGnqEdQPMvfVjuS,Summertime Sadness,Lana Del Rey,542,565,654,1.8e-06,1,122,-6.826,0,335,111.968,235
1Lw2xRuW5fcieRPfoskgog,This Is What Makes Us Girls,Lana Del Rey,904,534,842,388,2,203,-7.031,0,925,138.004,441
7yFMhCJOsH7khgpdnyrZAZ,Ride,Lana Del Rey,128,373,686,1.96e-06,0,383,-5.52,1,34,93.763,189
3I5azi0831uNpYQsfYsW7G,Cola,Lana Del Rey,699,298,668,2.44e-05,1,0.59,-5.536,0,478,110.063,121
