spotify_id,nome,artista,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
3XFcR5aTojLGMMSsIKeHTx,Eva (Eva) / Alo Paixao / Beleza Rara,Ivete Sangalo,182.0,578.0,895.0,4.34e-06,11,701.0,-8.07,0,103.0,102.367,0.37
7c5ABhymTi0uT61a1eynjn,Festa / Sorte Grande,Ivete Sangalo,594.0,575.0,936.0,127,2,971.0,-5.484,1,785.0,148.028,545.0
2WU2YyhtHu3oXBrMwOiYSQ,Real Fantasia,Ivete Sangalo,66.0,622.0,891.0,0.0,6,483.0,-5.353,0,62.0,166.072,717.0
65j3soE7ndZAMaJMLe6GoV,So Nos Dois,Ivete Sangalo,703.0,675.0,945.0,343,10,253.0,-5.236,0,511.0,124.0,759.0
6BHXoRwNkMvZKk27V4cldT,Pensando Em Nos Dois,Ivete Sangalo,481.0,595.0,922.0,3.08e-06,2,924.0,-5.478,1,202.0,98.01,434.0
5lBweAA2AT4ZQ07DPHBMqR,Arere,Ivete Sangalo,365.0,488.0,841.0,0.0,11,978.0,-11.903,1,119.0,169.923,0.43
0tJLdEUX62lwlG6H87DHTO,"Empurra, Empurra ",Ivete Sangalo,145.0,551.0,886.0,0.0,2,982.0,-8.246,1,169.0,175.532,737.0
4qPCEJ3WOxnTEY8yy2BhWQ,Festa,Ivete Sangalo,353.0,658.0,882.0,1.03e-06,7,942.0,-8.191,1,148.0,142.062,567.0
3PGWF5SbnOfilzGb505vwN,Chica Chica Boom Chic,Ivete Sangalo,277.0,728.0,0.84,5.54e-05,7,771.0,-8.167,1,597.0,106.317,779.0
6Oxtjoy16x6u0pSGzAcQjr,Vejo O Sol E A Lua,Ivete Sangalo,222.0,733.0,846.0,0.0,9,231.0,-5.049,1,48.0,93.978,856.0
57R1ZYonOLmq8UQnrk6vcq,Nosso Sonho / Conquista / Poder - Medley/Live,Ivete Sangalo,158.0,646.0,862.0,0.0,0,828.0,-8.199,1,335.0,134.041,882.0
3VSAAasWUy69PgX19tsWUx,Pra Falar De Voce,Ivete Sangalo,436.0,639.0,941.0,4.64e-05,5,948.0,-5.445,1,117.0,158.024,723.0
2rVX5xmlOcjKY9dNSRrWM5,A Lua Q Eu T Dei,Ivete Sangalo,652.0,0.48,526.0,6.26e-06,0,971.0,-9.586,0,386.0,120.402,274.0
7lmR92qnBmn24Nykw8dCYI,Astral,Ivete Sangalo,237.0,643.0,837.0,2.67e-05,0,679.0,-8.424,1,952.0,114.3,594.0
2Fbcy5UiPifNNi25DtdPIi,Berimbau Metalizado,Ivete Sangalo,347.0,692.0,938.0,1.51e-05,11,983.0,-6.689,0,772.0,90.0,808.0
5EybGru1QEuwXMDFjBoOCT,Me Levem Embora,Ivete Sangalo,952.0,336.0,262.0,3,5,124.0,-11.462,1,305.0,86.922,255.0
15npfKQYgJ0cgZDqyB3RyY,Sorte Grande,Ivete Sangalo,951.0,519.0,886.0,3.35e-05,4,0.74,-7.931,0,105.0,148.465,0.42
0989mSE1CqgEmRekhhDHPL,Bota Pra Ferver,Ivete Sangalo,368.0,484.0,948.0,495,0,988.0,-6.113,0,864.0,172.021,721.0
4GxKaxGne8yZAT3DEC0qVR,Pais Tropical / Arere / Taj Mahal,Ivete Sangalo,215.0,533.0,947.0,4.88e-06,4,928.0,-6.351,1,156.0,172.951,607.0
2JCJo2D4iPQYZejfeUmYBj,Quando A Chuva Passar - Live,Ivete Sangalo,621.0,445.0,636.0,6.31e-06,9,961.0,-8.773,0,337.0,75.014,327.0
2LJj9BXps4Sk1hPpAfsvaM,Human Nature,Ivete Sangalo,295.0,579.0,887.0,0.0,5,767.0,-4.941,1,564.0,92.918,609.0
5tf5sk7EzxDzC8yU0HHOss,Cade Dalila,Ivete Sangalo,824.0,352.0,921.0,0.0,1,0.83,-5.045,1,155.0,172.359,486.0
5SzoFexynLVceTLggJTZZM,Blue Velvet,Lana Del Rey,812.0,189.0,317.0,719,10,214.0,-8.631,1,28.0,84.809,251.0
4VSg5K1hnbmIg4PwRdY6wV,Shades Of Cool,Lana Del Rey,554.0,262.0,482.0,161,2,244.0,-6.863,0,302.0,137.918,878.0
1FaHPLv48VjsTkPCQOH7bv,Carmen,Lana Del Rey,98.0,524.0,427.0,273,1,129.0,-9.57,0,297.0,100.024,379.0
3lG6OtGDsYAOALxEmubQQm,Happiness is a butterfly,Lana Del Rey,969.0,467.0,119.0,1.4e-06,2,973.0,-10.99,1,401.0,70.499,156.0
44JxL1qNXXQYniZ5T3MUs9,Terrence Loves You,Lana Del Rey,975.0,296.0,0.25,187,7,988.0,-10.088,1,314.0,102.031,898.0
4Ouhoi2lAhrLJKFzUqEzwl,Born To Die,Lana Del Rey,222.0,428.0,626.0,8.22e-05,4,277.0,-6.639,0,339.0,86.02,379.0
1DYRRZ5rSlc1PopnB7azLZ,Swan Song,Lana Del Rey,636.0,0.34,361.0,421,1,259.0,-11.567,0,294.0,81.765,392.0
34rRFl0bz9PocxWuO2ca5J,Music To Watch Boys To,Lana Del Rey,713.0,0.4,494.0,334,1,238.0,-8.04,0,367.0,132.016,134.0
2vtmY2mSccRzKGjtcHSzI3,Diet Mountain Dew,Lana Del Rey,276.0,595.0,696.0,0.0,10,411.0,-5.921,0,417.0,88.013,533.0
0fB77VOZ2FkQeKLv1DuEwp,hope is a dangerous thing for a woman like me to have - but I have it,Lana Del Rey,964.0,0.49,104.0,0.0,4,162.0,-13.208,0,635.0,86.675,278.0
7Ms58r8G6Y0r1XLtpwoGxN,Money Power Glory,Lana Del Rey,583.0,349.0,525.0,0.0,8,0.35,-6.829,0,451.0,136.762,288.0
0iq0P0HYtpChhUNH5KuqQK,Don't Let Me Be Misunderstood,Lana Del Rey,316.0,327.0,351.0,5.93e-06,9,107.0,-10.488,0,327.0,80.386,63.0
6OG05bPAwUuV3OMvy2Vy1P,Mariners Apartment Complex,Lana Del Rey,763.0,531.0,252.0,133,9,104.0,-12.765,1,28.0,76.054,159.0
3MlEryrxCKZkcfX18ZLX96,Candy Necklace (feat. Jon Batiste),Lana Del Rey,0.87,391.0,0.14,432,11,917.0,-16.479,0,356.0,60.127,937.0
0Oqxt6JixieLHbwMfnJGWO,"Paris, Texas (feat. SYML)",Lana Del Rey,985.0,287.0,102.0,559,0,109.0,-17.529,0,334.0,170.253,198.0
7E8A5k5VOhPmt6pGPDJhxQ,Bel Air,Lana Del Rey,864.0,346.0,0.42,875,2,901.0,-11.506,0,298.0,83.56,303.0
14Oj2lH9MMI761zeGgnsyR,Burnt Norton - Interlude,Lana Del Rey,0.9,0.28,304.0,806,8,135.0,-18.57,1,359.0,85.765,523.0
3sYDVtqO35oRSOIMx7dOqR,Freak,Lana Del Rey,269.0,287.0,0.43,579,5,0.32,-10.014,0,33.0,93.984,109.0
7MtVPRGtZl6rPjMfLoI3Lh,Fuck it I love you,Lana Del Rey,895.0,534.0,452.0,165,9,125.0,-10.732,0,359.0,129.974,175.0
24h1notzzKOcLZSdRYa7yn,Lucky Ones,Lana Del Rey,778.0,375.0,416.0,2.48e-06,0,0.23,-7.149,1,283.0,134.923,271.0
4uhSo9cVBVpdDCNxf4MBaP,Gods & Monsters,Lana Del Rey,193.0,352.0,725.0,2.73e-06,8,0.22,-6.463,0,656.0,189.767,339.0
21qg0IBZf8R12qHd9A3AA4,Salvatore,Lana Del Rey,675.0,304.0,311.0,195,11,0.12,-9.647,0,344.0,117.68,115.0
6ayKgleoMF26lvU1Z7wVm7,Cruel World,Lana Del Rey,274.0,0.33,507.0,4.65e-06,5,122.0,-6.368,0,339.0,122.164,177.0
4qG7hWhljsqqENL5PaLA2z,Let The Light In (feat. Father John Misty),Lana Del Rey,385.0,335.0,0.44,251,9,115.0,-9.748,1,275.0,132.449,198.0
1KuVEZR4xuQVNr1KkanAV4,The Other Woman,Lana Del Rey,822.0,255.0,468.0,248,7,339.0,-6.43,0,317.0,111.67,175.0
5Y6nVaayzitvsD5F7nr3DV,West Coast,Lana Del Rey,194.0,527.0,591.0,194,6,907.0,-7.664,0,396.0,123.167,461.0
5tyMJlMqaggzvuX7TtlrTe,Love song,Lana Del Rey,966.0,384.0,701.0,17,9,805.0,-16.512,1,367.0,63.425,288.0
4RyK6N4IQ85xxLgguQAFH5,Blue Jeans,Lana Del Rey,418.0,558.0,837.0,0.0,3,821.0,-4.405,1,633.0,117.963,488.0
1Lw2xRuW5fcieRPfoskgog,This Is What Makes Us Girls,Lana Del Rey,904.0,534.0,842.0,388,2,203.0,-7.031,0,925.0,138.004,441.0
302ZEWd1TDXvA4PLz0UQhj,24,Lana Del Rey,782.0,284.0,372.0,183,8,103.0,-9.821,0,356.0,98.181,853.0
4fFqFgMDP9lY8tqEoArFGq,Judah Smith Interlude,Lana Del Rey,962.0,474.0,324.0,4.88e-05,9,231.0,-10.411,1,77.0,119.458,335.0
5ZyM4VMzHSaz8OlIZRuZBH,Body Electric,Lana Del Rey,466.0,245.0,492.0,0.0,1,851.0,-9.397,0,593.0,167.7,104.0
79wgotDiVZml9PiTtNtYBA,Taco Truck x VB,Lana Del Rey,594.0,381.0,373.0,145,9,111.0,-12.206,0,598.0,157.911,397.0
45pI8224KKX9Gx5fiyvEAh,The Blackest Day,Lana Del Rey,363.0,445.0,522.0,487,2,797.0,-8.007,1,331.0,107.752,162.0
7cNz65PfCatRXoX7QtqM2A,National Anthem,Lana Del Rey,531.0,532.0,899.0,146,0,957.0,-5.935,0,244.0,85.0,436.0
5nW4z3pfZgJAJ2QTCz9AIE,A&W,Lana Del Rey,632.0,429.0,239.0,389,10,116.0,-14.696,1,0.11,157.112,137.0
1Yh4lOCbcskjSfYPDnn7EW,Religion,Lana Del Rey,813.0,416.0,459.0,428,9,102.0,-9.977,0,366.0,135.689,175.0
55LnC7VuUvayQ3fW0CvDL6,Grandfather please stand on the shoulders of my father while he's deep-sea fishing (feat. RIOPY),Lana Del Rey,935.0,372.0,218.0,338,8,296.0,-10.367,1,302.0,79.81,803.0
3I5azi0831uNpYQsfYsW7G,Cola,Lana Del Rey,699.0,298.0,668.0,2.44e-05,1,0.59,-5.536,0,478.0,110.063,121.0
2mdEsXPu8ZmkHRRtAdC09e,Cinnamon Girl,Lana Del Rey,814.0,294.0,337.0,414,6,0.14,-10.614,0,36.0,91.781,135.0
6PnluwP0fjGnpIBsqTdUTq,Pretty When You Cry,Lana Del Rey,399.0,509.0,547.0,0.0,10,215.0,-6.548,0,417.0,109.436,197.0
6g4RVB6qiuySTw9FCV1HEM,Without You,Lana Del Rey,636.0,586.0,593.0,131,6,115.0,-8.394,1,329.0,111.942,668.0
0R3yZfMz44HNbeALPc93XZ,I'd Rather Be Your Lover,Madonna,221.0,0.79,756.0,9.87e-05,11,114.0,-6.908,1,938.0,91.913,724.0
23EhTCPRTlLVM6VQUyh8bH,Don't Tell Me,Madonna,502.0,699.0,618.0,925,7,914.0,-7.338,1,594.0,99.965,679.0
2II03llydk4YnkBBvoYB3B,Frozen,Madonna,661.0,601.0,617.0,148,1,149.0,-10.917,1,354.0,108.013,0.31
3bce1jfYQ0yT3Y9PlitWd5,Gone,Madonna,185.0,0.61,381.0,2.45e-05,10,233.0,-8.757,0,25.0,60.937,343.0
5uLLwUZfktjy3N2UorBwr8,Like It or Not,Madonna,159.0,703.0,661.0,846,10,111.0,-5.446,0,861.0,119.919,389.0
0amQzI3QzlkNzlUQSLxGOP,Future Lovers,Madonna,124.0,543.0,865.0,649,2,872.0,-8.862,1,479.0,123.999,631.0
